year,ac_number,constituency_name,position,candidate,sex,age,category,party,votes_general,votes_postal,votes,vote_share_pct,total_electors,turnout_pct,margin
2016,30,Goalpokhar,8,RAGHU NATH SINGHA,M,46,SC,IND,685,0,685,0.46,198786,74.31,7748
2016,31,Chakulia,1,ALI IMRAN RAMZ,M,37,GEN,AIFB,64041,144,64185,42.65,200084,75.22,27529
2016,31,Chakulia,2,ASHIM KUMAR MRIDHA,M,33,SC,BJP,36619,37,36656,24.36,200084,75.22,27529
2016,31,Chakulia,3,ALEMA NOORIE,F,26,GEN,AITC,36156,42,36198,24.05,200084,75.22,27529
2016,31,Chakulia,4,GOUTAM CHANDRA PAUL,M,39,SC,BSP,8719,0,8719,5.79,200084,75.22,27529
2016,31,Chakulia,5,MIR MASUD ALAM,M,37,GEN,SP,1839,0,1839,1.22,200084,75.22,27529
2016,31,Chakulia,6,None of the Above,,,,NOTA,1612,1,1613,1.07,200084,75.22,27529
2016,31,Chakulia,7,RAFIKUL ALAM,M,49,GEN,IND,1290,0,1290,0.86,200084,75.22,27529
2016,32,Karandighi,1,MANODEB SINHA,M,50,GEN,AITC,54379,220,54599,29.44,227234,81.63,3232
2016,32,Karandighi,2,GOKUL ROY,M,70,SC,AIFB,51061,306,51367,27.69,227234,81.63,3232
2016,32,Karandighi,3,SK. SAMSUL,M,45,GEN,IND,35483,64,35547,19.16,227234,81.63,3232
2016,32,Karandighi,4,ABDUL JALIL,M,35,GEN,BJP,28962,16,28978,15.62,227234,81.63,3232
2016,32,Karandighi,5,NIROD BANDHU BISWAS,M,44,SC,BSP,4762,0,4762,2.57,227234,81.63,3232
2016,32,Karandighi,6,None of the Above,,,,NOTA,4376,0,4376,2.36,227234,81.63,3232
2016,32,Karandighi,7,ABDUL MAHID HOSSAIN,M,35,GEN,SP,2030,0,2030,1.09,227234,81.63,3232
2016,32,Karandighi,8,SUSHANTA KUMAR DAS,M,37,SC,IND,1628,0,1628,0.88,227234,81.63,3232
2016,32,Karandighi,9,REHENA KHATUN,F,28,GEN,IND,1357,0,1357,0.73,227234,81.63,3232
2016,32,Karandighi,10,SHANTI LAL SINGHA,M,44,SC,SUCI,846,0,846,0.46,227234,81.63,3232
2016,33,Hemtabad,1,DEBENDRA NATH ROY,M,59,SC,CPM,79870,549,80419,40.67,232634,85,13136
2016,33,Hemtabad,2,SABITA KSHETRY,F,33,SC,AITC,66968,315,67283,34.03,232634,85,13136
2016,33,Hemtabad,3,BHANU RAM BARMAN,M,41,SC,BJP,40759,36,40795,20.63,232634,85,13136
2016,33,Hemtabad,4,None of the Above,,,,NOTA,2435,2,2437,1.23,232634,85,13136
2016,33,Hemtabad,5,ALAKESH BARMAN,M,35,SC,BSP,2065,0,2065,1.04,232634,85,13136
2016,33,Hemtabad,6,JYOTIRMAY BARMAN,M,34,SC,SUCI,2048,0,2048,1.04,232634,85,13136
2016,33,Hemtabad,7,BESHILA BARMAN,F,25,SC,IND,1459,0,1459,0.74,232634,85,13136
2016,33,Hemtabad,8,KANAI LAL BISWAS,M,51,SC,IND,1230,0,1230,0.62,232634,85,13136
2016,34,Kaliaganj,1,PRAMATHA NATH RAY,M,72,SC,INC,111864,1004,112868,52.58,250603,85.65,46602
2016,34,Kaliaganj,2,BASANTA ROY,M,39,SC,AITC,65831,435,66266,30.87,250603,85.65,46602
2016,34,Kaliaganj,3,RUPAK ROY,M,27,SC,BJP,27200,52,27252,12.7,250603,85.65,46602
2016,34,Kaliaganj,4,None of the Above,,,,NOTA,3530,3,3533,1.65,250603,85.65,46602
2016,34,Kaliaganj,5,BASUDEB DEBSHARMA,M,46,SC,BSP,1848,2,1850,0.86,250603,85.65,46602
2016,34,Kaliaganj,6,JITEN ROY SINHA,M,55,SC,,1560,0,1560,0.73,250603,85.65,46602
2016,34,Kaliaganj,7,JAGADISH RAJBHAR,M,61,SC,,1313,0,1313,0.61,250603,85.65,46602
2016,35,Raiganj,1,MOHIT SENGUPTA,M,65,GEN,INC,86249,1734,87983,58.98,178888,83.39,51247
2016,35,Raiganj,2,PURNENDU DEY (BABLU),M,66,GEN,AITC,36226,510,36736,24.63,178888,83.39,51247
2016,35,Raiganj,3,PRADIP SARKAR,M,46,GEN,BJP,12901,60,12961,8.69,178888,83.39,51247
2016,35,Raiganj,4,ARUN CHANDRA DEY,M,68,GEN,SP,6153,1,6154,4.13,178888,83.39,51247
2016,35,Raiganj,5,None of the Above,,,,NOTA,1980,5,1985,1.33,178888,83.39,51247
2016,35,Raiganj,6,HARI CHARAN DAS,M,40,GEN,KPPU,1179,1,1180,0.79,178888,83.39,51247
2016,35,Raiganj,7,SWAPAN KUMAR DAS,M,40,SC,BSP,987,3,990,0.66,178888,83.39,51247
2016,35,Raiganj,8,BENOY KUMAR DAS,M,70,GEN,IND,692,0,692,0.46,178888,83.39,51247
2016,35,Raiganj,9,SANATAN DUTTA,M,54,GEN,SUCI,487,0,487,0.33,178888,83.39,51247
2016,36,Itahar,1,AMAL ACHARJEE,M,57,GEN,AITC,88111,396,88507,52.26,202219,83.74,19120
2016,36,Itahar,2,SRIKUMAR MUKHERJEE,M,62,GEN,CPI,68845,542,69387,40.97,202219,83.74,19120
2016,36,Itahar,3,YUNISH HOQUE,M,32,GEN,BJP,7119,7,7126,4.21,202219,83.74,19120
2016,36,Itahar,4,None of the Above,,,,NOTA,1740,3,1743,1.03,202219,83.74,19120
2016,36,Itahar,5,HOPNA MURMU,M,44,ST,,1576,0,1576,0.93,202219,83.74,19120
2016,36,Itahar,6,JAINAL ABEDIN,M,38,GEN,BSP,1008,0,1008,0.6,202219,83.74,19120
2016,37,Kushmandi,1,NARMADA CHANDRA ROY,M,61,SC,RSP,68571,394,68965,42.18,191402,85.42,3529
2016,37,Kushmandi,2,REKHA ROY,F,30,SC,AITC,65275,161,65436,40.02,191402,85.42,3529
2016,37,Kushmandi,3,RANJIT KUMAR ROY,M,45,SC,BJP,20162,21,20183,12.34,191402,85.42,3529
2016,37,Kushmandi,4,None of the Above,,,,NOTA,3936,5,3941,2.41,191402,85.42,3529
2016,37,Kushmandi,5,JAYDEB MONDAL,M,25,SC,BSP,2009,0,2009,1.23,191402,85.42,3529
2016,37,Kushmandi,6,ANIL KUMAR SINGHA,M,69,SC,IND,1495,0,1495,0.91,191402,85.42,3529
2016,37,Kushmandi,7,JAGANNATH ROY,M,49,SC,IND,1468,0,1468,0.9,191402,85.42,3529
2016,38,Kumarganj,1,TORAF HOSSAIN MANDAL,M,57,GEN,AITC,64255,246,64501,41.88,179509,85.8,3496
2016,38,Kumarganj,2,MAFUJA KHATUN,F,43,GEN,CPM,60575,430,61005,39.61,179509,85.8,3496
2016,38,Kumarganj,3,MANAS SARKAR,M,41,GEN,BJP,22144,57,22201,14.41,179509,85.8,3496
2016,38,Kumarganj,4,None of the Above,,,,NOTA,2469,1,2470,1.6,179509,85.8,3496
2016,38,Kumarganj,5,BIPUL TUDU,M,37,ST,BSP,1395,0,1395,0.91,179509,85.8,3496
2016,38,Kumarganj,6,GOLOK BARMAN,M,32,SC,,1062,3,1065,0.69,179509,85.8,3496
2016,38,Kumarganj,7,NARAYAN CHANDRA ROY,M,45,GEN,IND,706,0,706,0.46,179509,85.8,3496
2016,38,Kumarganj,8,RANJIT DEV,M,53,GEN,SUCI,679,0,679,0.44,179509,85.8,3496
2016,39,Balurghat,1,BISWANATH CHOUDHURY,M,73,GEN,RSP,59193,1397,60590,42.82,160609,88.1,1450
2016,39,Balurghat,2,CHAKRAVORTI SHANKAR,M,73,GEN,AITC,58370,770,59140,41.79,160609,88.1,1450
2016,39,Balurghat,3,GAUTAM CHAKRABORTY,M,45,GEN,BJP,15162,96,15258,10.78,160609,88.1,1450
2016,39,Balurghat,4,None of the Above,,,,NOTA,3334,23,3357,2.37,160609,88.1,1450
2016,39,Balurghat,5,SAMAR KUMAR MAHATO,M,63,GEN,BSP,1668,0,1668,1.18,160609,88.1,1450
2016,39,Balurghat,6,BIREN MAHANTA,M,41,GEN,SUCI,1487,3,1490,1.05,160609,88.1,1450
2016,40,Tapan,1,BACHCHU HANSDA,M,37,ST,AITC,72048,463,72511,42.78,190782,88.84,4401
2016,40,Tapan,2,UROW RAGHU,M,55,ST,RSP,67329,781,68110,40.19,190782,88.84,4401
2016,40,Tapan,3,KRISHNA KUJUR,M,34,ST,BJP,20440,70,20510,12.1,190782,88.84,4401
2016,40,Tapan,4,None of the Above,,,,NOTA,4088,13,4101,2.42,190782,88.84,4401
2016,40,Tapan,5,BABLU KISKU,M,37,ST,BSP,1912,1,1913,1.13,190782,88.84,4401
2016,40,Tapan,6,EKKA KALICHARAN,M,44,ST,SUCI,1298,0,1298,0.77,190782,88.84,4401
2016,40,Tapan,7,RAM KISKU,M,32,ST,,1044,1,1045,0.62,190782,88.84,4401
2016,41,Gangarampur,1,GOUTAM DAS,M,42,SC,INC,79672,729,80401,46.37,198724,87.25,10733
2016,41,Gangarampur,2,SATYENDRA NATH ROY,M,59,SC,AITC,69312,356,69668,40.18,198724,87.25,10733
2016,41,Gangarampur,3,SANATAN KARMAKAR,M,34,SC,BJP,17565,39,17604,10.15,198724,87.25,10733
2016,41,Gangarampur,4,None of the Above,,,,NOTA,2432,0,2432,1.4,198724,87.25,10733
2016,41,Gangarampur,5,JATINDRA NATH BARMAN,M,59,SC,BSP,1486,0,1486,0.86,198724,87.25,10733
2016,41,Gangarampur,6,SUKLA BHUIMALI,F,33,SC,,1066,2,1068,0.62,198724,87.25,10733
2016,41,Gangarampur,7,BIMAL CHANDRA BARMAN,M,49,SC,IND,719,0,719,0.41,198724,87.25,10733
2016,42,Harirampur,1,RAFIKUL ISLAM,M,61,GEN,CPM,71063,384,71447,42.83,196518,84.89,4504
2016,42,Harirampur,2,BIPLAB MITRA,M,64,GEN,AITC,66668,275,66943,40.13,196518,84.89,4504
2016,42,Harirampur,3,PHANI BHUSAN MAHATA,M,53,GEN,BJP,19802,43,19845,11.9,196518,84.89,4504
2016,42,Harirampur,4,TARUN SARKAR,M,29,SC,KPPU,2020,0,2020,1.21,196518,84.89,4504
2016,42,Harirampur,5,BIBHUTI TUDU,M,41,ST,,1904,0,1904,1.14,196518,84.89,4504
2016,42,Harirampur,6,ANARUL HAQUE ANSARI,M,35,GEN,JMM,1673,0,1673,1,196518,84.89,4504
2016,42,Harirampur,7,None of the Above,,,,NOTA,1646,2,1648,0.99,196518,84.89,4504
2016,42,Harirampur,8,DURGA HEMBRAM,M,30,ST,BSP,1336,0,1336,0.8,196518,84.89,4504
2016,43,Habibpur,1,KHAGEN MURMU,M,55,ST,CPM,63641,454,64095,34.76,223084,82.65,2512
2016,43,Habibpur,2,AMAL KISKU,M,33,ST,AITC,61343,240,61583,33.4,223084,82.65,2512
2016,43,Habibpur,3,PRODIP BASKEY,M,33,ST,BJP,41590,66,41656,22.59,223084,82.65,2512
2016,43,Habibpur,4,None of the Above,,,,NOTA,3754,1,3755,2.04,223084,82.65,2512
2016,43,Habibpur,5,MANDAL MARDI,M,57,ST,IND,2917,1,2918,1.58,223084,82.65,2512
2016,43,Habibpur,6,SUBIN HANSDA,M,29,ST,,2775,5,2780,1.51,223084,82.65,2512
2016,43,Habibpur,7,MANDAL SOREN,M,28,ST,IND,2757,0,2757,1.5,223084,82.65,2512
2016,43,Habibpur,8,LAKSHIRAM BASKE,M,38,ST,SP,2509,1,2510,1.36,223084,82.65,2512
2016,43,Habibpur,9,PRADEEP MURMU,M,39,ST,BSP,1565,2,1567,0.85,223084,82.65,2512
2016,43,Habibpur,10,SHIBANANDA SAREN,M,46,ST,SUCI,747,1,748,0.41,223084,82.65,2512
2016,44,Gazole,1,DIPALI BISWAS,F,45,SC,CPM,85432,517,85949,43.34,233833,84.82,20602
2016,44,Gazole,2,SUSHIL CHANDRA ROY,M,49,SC,AITC,65078,269,65347,32.95,233833,84.82,20602
2016,44,Gazole,3,SUDHANGSU SARKAR,M,42,SC,BJP,28700,68,28768,14.51,233833,84.82,20602
2016,44,Gazole,4,SAGAR CHANDRA SARKAR,M,41,SC,SP,4313,0,4313,2.17,233833,84.82,20602
2016,44,Gazole,5,None of the Above,,,,NOTA,3485,5,3490,1.76,233833,84.82,20602
2016,44,Gazole,6,DHANANJOY SARKAR,M,27,SC,,2803,0,2803,1.41,233833,84.82,20602
2016,44,Gazole,7,RINTU BISWAS,M,35,SC,JMM,1526,0,1526,0.77,233833,84.82,20602
2016,44,Gazole,8,ASHOK KUMAR SARKAR,M,37,SC,KPPU,1513,0,1513,0.76,233833,84.82,20602
2016,44,Gazole,9,BIDYUT BISWAS,M,38,SC,BSP,1177,3,1180,0.59,233833,84.82,20602
2016,44,Gazole,10,SUBHASH SARKAR,M,32,SC,SUCI,1119,0,1119,0.56,233833,84.82,20602
2016,44,Gazole,11,SUBHASH SINGHA,M,33,SC,,893,0,893,0.45,233833,84.82,20602
2016,44,Gazole,12,SHYAMAL SARKAR,M,30,SC,IND,794,1,795,0.4,233833,84.82,20602
2016,44,Gazole,13,JHARNA BARMAN,F,37,SC,,631,0,631,0.32,233833,84.82,20602
2016,45,Chanchal,1,ASIF MEHBUB,M,34,GEN,INC,92174,416,92590,53.78,217595,79.12,52368
2016,45,Chanchal,2,SOUMITRA RAY,M,56,GEN,AITC,40105,117,40222,23.36,217595,79.12,52368
2016,45,Chanchal,3,DIPANKAR RAM,M,38,GEN,BJP,33504,97,33601,19.52,217595,79.12,52368
2016,45,Chanchal,4,None of the Above,,,,NOTA,2323,3,2326,1.35,217595,79.12,52368
2016,45,Chanchal,5,DOLI CHAUDHURY ROY,F,57,GEN,BSP,1896,0,1896,1.1,217595,79.12,52368
2016,45,Chanchal,6,KALICHARAN ROY,M,55,SC,SUCI,1516,3,1519,0.88,217595,79.12,52368
2016,46,Harischandrapur,1,ALAM MOSTAQUE,M,59,GEN,INC,59838,209,60047,34.9,214992,80.03,17857
2016,46,Harischandrapur,2,TAJMUL HOSSAIN,M,58,GEN,AITC,41979,211,42190,24.52,214992,80.03,17857
2016,46,Harischandrapur,3,ALAM MD. RAFIQUL,M,44,GEN,AIFB,34816,259,35075,20.39,214992,80.03,17857
2016,46,Harischandrapur,4,SANVARLAL KEDIA,M,56,GEN,BJP,25877,12,25889,15.05,214992,80.03,17857
2016,46,Harischandrapur,5,EFRAJUL HOQUE,M,39,GEN,BSP,3460,0,3460,2.01,214992,80.03,17857
2016,46,Harischandrapur,6,DR. MD. AFSAR ALI,M,45,GEN,,1869,0,1869,1.09,214992,80.03,17857
2016,46,Harischandrapur,7,None of the Above,,,,NOTA,1745,1,1746,1.01,214992,80.03,17857
2016,46,Harischandrapur,8,JOGEN HASDA,M,36,ST,JMM,1042,0,1042,0.61,214992,80.03,17857
2016,46,Harischandrapur,9,MUSARAF HOSSAIN,M,31,GEN,SUCI,730,0,730,0.42,214992,80.03,17857
2016,47,Malatipur,1,ALBERUNI ZULKARNAIN,M,34,GEN,INC,50526,117,50643,32.27,195163,80.41,2600
2016,47,Malatipur,2,ABDUR RAHIM BOXI,M,53,GEN,RSP,47838,205,48043,30.61,195163,80.41,2600
2016,47,Malatipur,3,DR. MD. MOAZZEM HOSSAIN,M,61,GEN,AITC,39770,177,39947,25.45,195163,80.41,2600
2016,47,Malatipur,4,SAUMITRA SARKAR,M,56,GEN,BJP,12924,17,12941,8.25,195163,80.41,2600
2016,47,Malatipur,5,None of the Above,,,,NOTA,3306,0,3306,2.11,195163,80.41,2600
2016,47,Malatipur,6,CHAITANYA RABIDAS,M,38,SC,BSP,2059,0,2059,1.31,195163,80.41,2600
2016,48,Ratua,1,SAMAR MUKHERJEE,M,73,GEN,INC,96015,572,96587,51.86,239555,77.75,43275
2016,48,Ratua,2,SHEHNAZ QUADERY,F,63,GEN,AITC,52971,341,53312,28.62,239555,77.75,43275
2016,48,Ratua,3,SANJAY KUMAR SAHA,M,36,GEN,BJP,25703,43,25746,13.82,239555,77.75,43275
2016,48,Ratua,4,ARAFAT ALI,M,30,GEN,WPOI,4284,6,4290,2.3,239555,77.75,43275
2016,48,Ratua,5,None of the Above,,,,NOTA,2177,4,2181,1.17,239555,77.75,43275
2016,48,Ratua,6,EMDADUL HAQUE,M,60,GEN,IND,1572,0,1572,0.84,239555,77.75,43275
2016,48,Ratua,7,MD KABATULLA,M,31,GEN,BSP,1531,0,1531,0.82,239555,77.75,43275
2016,48,Ratua,8,SEKH ALAMIN,M,27,GEN,,1029,0,1029,0.55,239555,77.75,43275
2016,49,Manickchak,1,MD. MOTTAKIN ALAM,M,37,GEN,INC,77975,497,78472,45.48,219002,78.79,12603
2016,49,Manickchak,2,SABITRI MITRA,F,53,GEN,AITC,65096,773,65869,38.17,219002,78.79,12603
2016,49,Manickchak,3,SIBENDU SEKHAR ROY,M,65,GEN,BJP,20525,24,20549,11.91,219002,78.79,12603
2016,49,Manickchak,4,CHANCHALA KARMAKAR,F,45,GEN,BSP,2244,0,2244,1.3,219002,78.79,12603
2016,49,Manickchak,5,MD. AMAL KHAN,M,50,GEN,,2170,0,2170,1.26,219002,78.79,12603
2016,49,Manickchak,6,None of the Above,,,,NOTA,1902,1,1903,1.1,219002,78.79,12603
2016,49,Manickchak,7,ASHOK RABIDAS,M,38,SC,IND,1343,1,1344,0.78,219002,78.79,12603
2016,50,Maldaha,1,BHUPENDRA NATH HALDER,M,49,SC,INC,87627,616,88243,48.36,211279,86.37,33309
2016,50,Maldaha,2,DULAL SARKAR (BABLA),M,53,SC,AITC,54555,379,54934,30.1,211279,86.37,33309
2016,50,Maldaha,3,GOPAL CHANDRA SAHA,M,39,SC,BJP,29072,39,29111,15.95,211279,86.37,33309
2016,50,Maldaha,4,SWAPAN SARKAR,M,33,SC,,2703,0,2703,1.48,211279,86.37,33309
2016,50,Maldaha,5,None of the Above,,,,NOTA,2202,2,2204,1.21,211279,86.37,33309
2016,50,Maldaha,6,PAPPU CHANDRA BARMAN,M,27,SC,,1967,0,1967,1.08,211279,86.37,33309
2016,50,Maldaha,7,MADHUMOY SARKAR,M,38,SC,IND,1944,0,1944,1.07,211279,86.37,33309
2016,50,Maldaha,8,ANIRBAN SARKAR,M,34,SC,BSP,1378,0,1378,0.76,211279,86.37,33309
2016,51,Englishbazar,1,NIHAR RANJAN GHOSH,M,61,GEN,IND,105456,1727,107183,51.72,246790,83.97,39727
2016,51,Englishbazar,2,KRISHNENDU NARAYAN CHOUDHURY,M,58,GEN,AITC,66645,811,67456,32.55,246790,83.97,39727
2016,51,Englishbazar,3,SUMAN BANERJEE,M,39,GEN,BJP,23090,81,23171,11.18,246790,83.97,39727
2016,51,Englishbazar,4,None of the Above,,,,NOTA,4331,5,4336,2.09,246790,83.97,39727
2016,51,Englishbazar,5,NIHAR GHOSH,M,38,GEN,IND,2291,2,2293,1.11,246790,83.97,39727
2016,51,Englishbazar,6,NITISH KUMAR MANDAL,M,51,SC,BSP,1393,0,1393,0.67,246790,83.97,39727
2016,51,Englishbazar,7,SHYAM SUNDAR SHARMA,M,58,GEN,SP,878,0,878,0.42,246790,83.97,39727
2016,51,Englishbazar,8,SADHAN CHATTERJEE,M,64,GEN,,528,0,528,0.25,246790,83.97,39727
2016,52,Mothabari,1,YEASMIN SABINA,F,38,GEN,INC,68525,564,69089,51.78,166513,80.13,38174
2016,52,Mothabari,2,MD. NAJRUL ISLAM,M,36,GEN,AITC,30791,124,30915,23.17,166513,80.13,38174
2016,52,Mothabari,3,SHYAM CHAND GHOSH,M,59,GEN,BJP,27264,45,27309,20.47,166513,80.13,38174
2016,52,Mothabari,4,None of the Above,,,,NOTA,1859,0,1859,1.39,166513,80.13,38174
2016,52,Mothabari,5,DINESH KUMAR JAJU,M,43,GEN,BSP,1123,0,1123,0.84,166513,80.13,38174
2016,52,Mothabari,6,ANHARUL HAQUE,M,40,GEN,IND,1061,0,1061,0.8,166513,80.13,38174
2016,52,Mothabari,7,PREM KUMAR GHOSH,M,27,GEN,SHS,905,0,905,0.68,166513,80.13,38174
2016,52,Mothabari,8,SHYAMA PADA SAHA,M,59,SC,IND,584,0,584,0.44,166513,80.13,38174
2016,52,Mothabari,9,SAIYAD SAMSER,M,57,GEN,,578,0,578,0.43,166513,80.13,38174
2016,53,Sujapur,1,ISHA KHAN CHOUDHURY,M,44,GEN,INC,97019,313,97332,58.46,210287,79.18,47080
2016,53,Sujapur,2,ABU NASAR KHAN CHOUDHURY,M,81,GEN,AITC,50160,92,50252,30.18,210287,79.18,47080
2016,53,Sujapur,3,NANDAN KUMAR GHOSH,M,43,GEN,BJP,10376,17,10393,6.24,210287,79.18,47080
2016,53,Sujapur,4,None of the Above,,,,NOTA,2541,1,2542,1.53,210287,79.18,47080
2016,53,Sujapur,5,SEKH WASED ALI,M,46,GEN,IND,1642,0,1642,0.99,210287,79.18,47080
2016,53,Sujapur,6,SADHAN CHATTERJEE,M,65,GEN,IND,734,0,734,0.44,210287,79.18,47080
2016,53,Sujapur,7,MD. RAJIUL ISLAM,M,35,GEN,IND,633,0,633,0.38,210287,79.18,47080
2016,53,Sujapur,8,MD. GUL HASAN,M,43,GEN,,516,3,519,0.31,210287,79.18,47080
2016,53,Sujapur,9,MD. TOUHID SK,M,39,GEN,IND,473,0,473,0.28,210287,79.18,47080
2016,53,Sujapur,10,NASMUL HOQUE,M,36,GEN,PDS,433,0,433,0.26,210287,79.18,47080
2016,53,Sujapur,11,PULAK GUPTA,M,41,GEN,BSP,427,0,427,0.26,210287,79.18,47080
2016,53,Sujapur,12,MANJUR ALAHI MUNSHI,M,51,GEN,IND,290,1,291,0.17,210287,79.18,47080
2016,53,Sujapur,13,MD. SARIFUL ALAM,M,30,GEN,IND,247,0,247,0.15,210287,79.18,47080
2016,53,Sujapur,14,MD.MUNNA KHAN,M,32,GEN,IND,216,0,216,0.13,210287,79.18,47080
2016,53,Sujapur,15,PANKAJ RISHI,M,36,GEN,JMM,210,0,210,0.13,210287,79.18,47080
2016,53,Sujapur,16,ABDUL KARIM,M,41,GEN,,152,0,152,0.09,210287,79.18,47080
2016,54,Baishnabnagar,1,SWADHIN KUMAR SARKAR,M,57,GEN,BJP,70011,174,70185,38.2,211923,86.69,4497
2016,54,Baishnabnagar,2,AZIZUL HAQUE,M,56,GEN,INC,65329,359,65688,35.75,211923,86.69,4497
2016,54,Baishnabnagar,3,ASIT BOSE,M,68,GEN,AITC,40218,44,40262,21.91,211923,86.69,4497
2016,54,Baishnabnagar,4,None of the Above,,,,NOTA,2520,0,2520,1.37,211923,86.69,4497
2016,54,Baishnabnagar,5,DHANESHYAM DAS,M,31,GEN,SHS,1528,0,1528,0.83,211923,86.69,4497
2016,54,Baishnabnagar,6,NIKHIL CHANDRA MONDAL,M,47,SC,BSP,1525,0,1525,0.83,211923,86.69,4497
2016,54,Baishnabnagar,7,SURESH CH. SARKAR,M,55,SC,IND,1301,0,1301,0.71,211923,86.69,4497
2016,54,Baishnabnagar,8,MD. EBRAHIM SK.,M,52,GEN,,713,0,713,0.39,211923,86.69,4497
2016,55,Farakka,1,MAINUL HAQUE,M,53,GEN,INC,82744,570,83314,51.05,192011,84.99,28167
2016,55,Farakka,2,MD. MUSTAFA,M,60,GEN,AITC,55043,104,55147,33.79,192011,84.99,28167
2016,55,Farakka,3,INDRANATH UPADHYAY,M,33,GEN,BJP,15942,10,15952,9.77,192011,84.99,28167
2016,55,Farakka,4,DR. REJAUL KARIM,M,43,GEN,WPOI,4020,2,4022,2.46,192011,84.99,28167
2016,55,Farakka,5,ALAM KHAIRUL,M,55,GEN,BSP,1909,0,1909,1.17,192011,84.99,28167
2016,55,Farakka,6,None of the Above,,,,NOTA,1838,2,1840,1.13,192011,84.99,28167
2016,55,Farakka,7,MIR MAINUL HAQUE,M,63,GEN,IND,1014,0,1014,0.62,192011,84.99,28167
2016,56,Samserganj,1,AMIRUL ISLAM,M,44,GEN,AITC,48271,110,48381,30.43,194128,81.9,1780
2016,56,Samserganj,2,TOUAB ALI,M,60,GEN,CPM,46408,193,46601,29.31,194128,81.9,1780
2016,56,Samserganj,3,MD. REJAUL HOQUE(MANTU BISWAS),M,39,GEN,IND,42306,83,42389,26.66,194128,81.9,1780
2016,56,Samserganj,4,MILAN GHOSH,M,45,GEN,BJP,11391,6,11397,7.17,194128,81.9,1780
2016,56,Samserganj,5,None of the Above,,,,NOTA,3289,1,3290,2.07,194128,81.9,1780
2016,56,Samserganj,6,DR. AFFAN ALI,M,39,GEN,,2417,1,2418,1.52,194128,81.9,1780
2016,56,Samserganj,7,MD. EAMEN ALI,M,49,GEN,IND,1742,0,1742,1.1,194128,81.9,1780
2016,56,Samserganj,8,TIPU SULTAN,M,62,GEN,SUCI,1731,0,1731,1.09,194128,81.9,1780
2016,56,Samserganj,9,SATRUGHNA RABI DAS,M,55,SC,BSP,1039,0,1039,0.65,194128,81.9,1780
2016,57,Suti,1,HUMAYUN REZA,M,67,GEN,INC,83820,197,84017,44.64,221740,84.88,3950
2016,57,Suti,2,EMANI BISWAS,M,41,GEN,AITC,79825,242,80067,42.54,221740,84.88,3950
2016,57,Suti,3,SAMRAT GHOSH,M,31,GEN,BJP,13045,6,13051,6.93,221740,84.88,3950
2016,57,Suti,4,NEZAMUDDIN,M,70,GEN,RSP,3984,7,3991,2.12,221740,84.88,3950
2016,57,Suti,5,MAHFUJUR RAHAMAN,M,32,GEN,WPOI,2587,1,2588,1.37,221740,84.88,3950
2016,57,Suti,6,None of the Above,,,,NOTA,2401,0,2401,1.28,221740,84.88,3950
2016,57,Suti,7,SAMIRUDDIN,M,46,GEN,SUCI,1378,3,1381,0.73,221740,84.88,3950
2016,57,Suti,8,BADIRUL ISLAM,M,38,GEN,IND,726,0,726,0.39,221740,84.88,3950
2016,58,Jangipur,1,JAKIR HOSSAIN,M,43,GEN,AITC,66649,220,66869,37.23,214445,83.75,20633
2016,58,Jangipur,2,SOMNATH SINGHA RAY,M,49,GEN,CPM,45909,327,46236,25.75,214445,83.75,20633
2016,58,Jangipur,3,MD. SOHRAB,M,83,GEN,INC,34774,89,34863,19.41,214445,83.75,20633
2016,58,Jangipur,4,SUDHAN KUMAR DAS,M,54,GEN,BJP,23213,27,23240,12.94,214445,83.75,20633
2016,58,Jangipur,5,None of the Above,,,,NOTA,2851,2,2853,1.59,214445,83.75,20633
2016,58,Jangipur,6,M. A. HANNAN,M,57,GEN,WPOI,1505,1,1506,0.84,214445,83.75,20633
2016,58,Jangipur,7,MIRZA NASHIRUDDIN,M,59,GEN,SUCI,946,2,948,0.53,214445,83.75,20633
2016,58,Jangipur,8,RUKUMUDDIN SK,M,38,GEN,IND,932,0,932,0.52,214445,83.75,20633
2016,58,Jangipur,9,MOSTAFA SK,M,43,GEN,IND,678,1,679,0.38,214445,83.75,20633
2016,58,Jangipur,10,MD SAIFUDDIN SAIKH,M,54,GEN,SP,672,0,672,0.37,214445,83.75,20633
2016,58,Jangipur,11,MD. MASUDUL HOQUE,M,34,GEN,IND,490,0,490,0.27,214445,83.75,20633
2016,58,Jangipur,12,KHOKAN SARKAR,M,46,GEN,IND,300,0,300,0.17,214445,83.75,20633
2016,59,Raghunathganj,1,AKHRUZZAMAN,M,51,GEN,INC,78306,191,78497,47.26,207987,79.85,23786
2016,59,Raghunathganj,2,ABUL KASEM MOLLA,M,66,GEN,AITC,54646,65,54711,32.94,207987,79.85,23786
2016,59,Raghunathganj,3,ABUL HASNAT,M,55,GEN,RSP,16468,6,16474,9.92,207987,79.85,23786
2016,59,Raghunathganj,4,GOLAM MODASHBAR,M,36,GEN,BJP,10069,4,10073,6.07,207987,79.85,23786
2016,59,Raghunathganj,5,MOJIBUR RAHAMAN,M,41,GEN,,2452,2,2454,1.48,207987,79.85,23786
2016,59,Raghunathganj,6,None of the Above,,,,NOTA,2393,3,2396,1.44,207987,79.85,23786
